0.30136986301369856,5,0.04333771149798496,9,0.8,4,0,1,4,1,0.021740217402174022,0.0,0.39795918367346933,38,0
0.4520547945205479,4,0.047277379845214206,9,0.8,2,3,0,4,1,0.0,0.0,0.12244897959183672,38,0
0.2876712328767123,2,0.13724390456144933,11,0.5333333333333333,0,5,1,4,1,0.0,0.0,0.39795918367346933,38,0
0.4931506849315069,2,0.15021183790457235,1,0.4,2,5,0,2,1,0.0,0.0,0.39795918367346933,38,0
0.1506849315068493,2,0.22070300815263208,9,0.8,2,9,5,2,0,0.0,0.0,0.39795918367346933,4,0
0.27397260273972607,2,0.18410930183230273,12,0.8666666666666667,2,3,5,4,0,0.0,0.0,0.39795918367346933,38,0
0.4383561643835617,2,0.09954070061511854,6,0.26666666666666666,3,7,1,2,0,0.0,0.0,0.1530612244897959,22,0
0.4794520547945205,4,0.1331621498148118,11,0.5333333333333333,2,3,0,4,1,0.0,0.0,0.44897959183673464,38,1
0.1917808219178082,2,0.02176301348257164,12,0.8666666666666667,4,9,1,4,0,0.14084140841408413,0.0,0.5,38,1
0.3424657534246575,2,0.09903897926218408,9,0.8,2,3,0,4,1,0.051780517805178054,0.0,0.39795918367346933,38,1
0.27397260273972607,2,0.1813097238764977,15,0.6,2,3,0,2,1,0.0,0.0,0.8061224489795917,38,1
0.1780821917808219,5,0.08669853752984495,9,0.8,2,9,0,1,1,0.0,0.0,0.39795918367346933,18,1
0.0821917808219178,2,0.07376459614830286,9,0.8,4,0,3,4,0,0.0,0.0,0.2959183673469387,38,0
0.2054794520547945,2,0.13001925304703946,7,0.7333333333333334,4,11,1,2,1,0.0,0.0,0.5,38,0
0.2328767123287671,2,0.1575309870721772,5,0.2,2,13,0,0,1,0.0,0.0,0.44897959183673464,25,0
0.1095890410958904,4,0.11080495684380558,11,0.5333333333333333,4,4,3,4,1,0.0,0.0,0.346938775510204,38,0
0.2054794520547945,2,0.1176495782277407,11,0.5333333333333333,4,6,4,4,1,0.0,0.0,0.39795918367346933,38,0
0.2876712328767123,2,0.010277809503608586,1,0.4,2,11,0,4,1,0.0,0.0,0.5,38,0
0.35616438356164376,4,0.18927132111798203,12,0.8666666666666667,0,3,4,4,0,0.0,0.0,0.44897959183673464,38,1
0.3150684931506849,2,0.12220450107958471,10,1.0,2,9,0,4,1,0.0,0.0,0.6020408163265305,38,1
0.5068493150684932,2,0.19604999809645018,11,0.5333333333333333,5,7,4,2,0,0.0,0.0,0.19387755102040813,38,0
0.2465753424657534,0,0.042881539373568936,6,0.26666666666666666,2,4,0,2,1,0.0,0.0,0.39795918367346933,38,0
0.35616438356164376,2,0.07020563777077997,1,0.4,2,13,0,4,1,0.0,0.4687786960514233,0.39795918367346933,38,0
0.5753424657534245,2,0.06475196745473631,11,0.5333333333333333,0,12,4,4,0,0.0,0.0,0.39795918367346933,38,0
0.5342465753424657,1,0.13806311083554962,9,0.8,2,12,0,4,1,0.0,0.0,0.39795918367346933,38,1
0.0273972602739726,2,0.10505215726584978,11,0.5333333333333333,4,2,3,4,1,0.0,0.0,0.39795918367346933,38,0
0.30136986301369856,2,0.24031704982405763,11,0.5333333333333333,0,3,1,4,1,0.0,0.0,0.8061224489795917,38,0
0.4383561643835617,2,0.12209708648098898,11,0.5333333333333333,2,2,0,4,1,0.0,0.0,0.39795918367346933,38,0
0.0821917808219178,1,0.12029075364257862,7,0.7333333333333334,4,10,1,4,1,0.0,0.0,0.520408163265306,38,0
0.0410958904109589,2,0.1714867268188419,15,0.6,4,11,3,2,1,0.0,0.0,0.43877551020408156,38,0
0.3835616438356165,2,0.2536962859023098,9,0.8,0,3,3,4,1,0.0,0.3232323232323232,0.39795918367346933,38,0
0.1780821917808219,0,0.03139633539460589,15,0.6,2,0,3,4,1,0.0,0.0,0.39795918367346933,38,0
0.0684931506849315,5,0.2024173723397891,15,0.6,2,7,0,2,1,0.0,0.0,0.14285714285714282,38,0
0.4246575342465753,2,0.15543640239956058,1,0.4,4,6,4,4,1,0.0,0.0,0.39795918367346933,32,0
0.0547945205479452,2,0.12470359009501435,15,0.6,4,6,3,4,1,0.0,0.0,0.39795918367346933,38,0
0.0273972602739726,2,0.3605337009903898,11,0.5333333333333333,1,0,5,4,0,0.0,0.0,0.24489795918367346,38,0
0.4246575342465753,4,0.17112097331223114,7,0.7333333333333334,2,9,0,4,1,0.0,0.0,0.39795918367346933,38,0
0.1917808219178082,2,0.33591264337809396,6,0.26666666666666666,2,6,0,4,1,0.0,0.0,0.42857142857142855,38,0
0.4931506849315069,4,0.050809144653472346,9,0.8,2,9,0,4,1,0.0,0.0,0.39795918367346933,38,0
0.0958904109589041,2,0.10824264277983543,9,0.8,2,12,0,4,1,0.0,0.0,0.5,38,0
0.4383561643835617,2,0.05497791882175704,11,0.5333333333333333,5,0,4,4,0,0.0,0.0,0.39795918367346933,38,0
0.1095890410958904,2,0.1877790740045794,11,0.5333333333333333,4,5,1,4,1,0.0,0.0,0.346938775510204,38,0
0.547945205479452,0,0.22035357078758017,9,0.8,2,9,0,2,1,0.0,0.0,0.39795918367346933,38,1
0.4931506849315069,2,0.08878156493552405,11,0.5333333333333333,2,6,0,4,1,0.0,0.0,0.37755102040816324,38,0
0.3698630136986301,2,0.07789937835500661,12,0.8666666666666667,0,3,4,4,0,0.0,0.0,0.39795918367346933,38,0
0.32876712328767127,5,0.05971299906997993,8,0.6666666666666666,2,2,0,4,1,0.0,0.0,0.39795918367346933,38,0
0.1643835616438356,2,0.17519253047039438,8,0.6666666666666666,4,9,1,4,1,0.0,0.0,0.42857142857142855,38,0
0.1095890410958904,2,0.012581104820332088,15,0.6,2,3,5,3,0,0.0,0.0,0.39795918367346933,38,0
0.41095890410958896,2,0.02587876019079008,14,0.9333333333333333,2,9,5,4,0,0.0,0.43663911845730025,0.6020408163265305,15,1
0.4520547945205479,0,0.16167664670658685,9,0.8,0,3,1,4,1,0.0,0.0,0.5510204081632653,38,1
