0.1917808219178082,2,0.13341097097358418,11,0.5333333333333333,4,11,3,4,0,0.0,0.0,0.39795918367346933,38,0
0.2191780821917808,2,0.10059989013798018,8,0.6666666666666666,2,4,0,4,1,0.0,0.0,0.44897959183673464,38,0
0.0684931506849315,2,0.24768922645172872,11,0.5333333333333333,4,5,3,4,1,0.0,0.0,0.39795918367346933,38,0
0.2876712328767123,2,0.02588079970848494,11,0.5333333333333333,2,9,5,4,0,0.0,0.0,0.39795918367346933,38,0
0.27397260273972607,2,0.07678036297976255,11,0.5333333333333333,2,0,5,4,0,0.0,0.0,0.6020408163265305,38,0
0.3424657534246575,3,0.2278256837822992,9,0.8,2,3,0,4,1,0.0,0.0,0.44897959183673464,38,1
0.3835616438356165,2,0.18443426498501636,9,0.8,2,3,0,4,1,0.0,0.0,0.5,38,1
0.2602739726027397,4,0.07625348757525821,14,0.9333333333333333,4,9,1,4,1,0.0,0.0,0.5510204081632653,38,1
0.3698630136986301,2,0.10896599172227751,15,0.6,4,7,1,4,1,0.0,0.0,0.346938775510204,38,0
0.0958904109589041,2,0.19498808921666208,11,0.5333333333333333,4,5,4,4,1,0.0,0.0,0.39795918367346933,38,0
0.3150684931506849,2,0.11864690238052507,14,0.9333333333333333,2,9,0,4,1,0.0,0.0,0.39795918367346933,38,1
0.2876712328767123,2,0.14550259154715095,9,0.8,4,0,1,2,1,0.0,0.0,0.39795918367346933,38,0
0.30136986301369856,2,0.14703902821060877,12,0.8666666666666667,2,9,0,4,1,0.0,0.0,0.5,38,1
0.1780821917808219,2,0.022395943807208468,11,0.5333333333333333,0,7,1,4,0,0.0,0.0,0.39795918367346933,38,0
0.0136986301369863,2,0.06357040687018334,1,0.4,4,11,3,4,0,0.0,0.0,0.19387755102040813,38,0
0.30136986301369856,2,0.038391201248728704,4,0.13333333333333336,3,7,4,1,0,0.0,0.0,0.39795918367346933,29,0
0.2054794520547945,2,0.1345904920404423,9,0.8,4,11,1,4,1,0.0,0.0,0.44897959183673464,38,0
0.27397260273972607,4,0.1732427515541125,9,0.8,2,3,0,3,1,0.07298072980729807,0.0,0.5,32,1
0.3972602739726027,2,0.1320050634425971,15,0.6,2,2,0,2,1,0.0,0.0,0.39795918367346933,38,1
0.2876712328767123,2,0.12843114860197863,11,0.5333333333333333,4,0,1,4,1,0.0,0.0,0.39795918367346933,38,0
0.35616438356164376,2,0.30484738968928626,14,0.9333333333333333,2,9,0,4,1,1.0,0.0,0.6020408163265305,38,1
0.4794520547945205,4,0.10103226788928954,11,0.5333333333333333,0,11,1,4,1,0.0,0.0,0.39795918367346933,38,0
0.2602739726027397,2,0.0636608254879886,11,0.5333333333333333,2,11,0,4,1,0.0,0.0,0.39795918367346933,38,0
0.4383561643835617,1,0.18680554422490173,12,0.8666666666666667,5,9,4,4,0,0.0,0.0,0.5,38,0
0.1917808219178082,2,0.1194423142815187,7,0.7333333333333334,0,0,4,4,0,0.0,0.0,0.4081632653061224,38,0
0.6164383561643836,2,0.24277874768174826,7,0.7333333333333334,6,7,1,4,0,0.0,0.0,0.061224489795918366,38,0
0.46575342465753417,4,0.08331633735254287,11,0.5333333333333333,2,4,0,4,1,0.0,0.3624885215794307,0.39795918367346933,38,0
0.0958904109589041,2,0.07770018546014239,11,0.5333333333333333,4,7,3,4,0,0.005940059400594006,0.0,0.14285714285714282,38,0
0.6027397260273972,2,0.1132700538976543,4,0.13333333333333336,2,5,0,4,1,0.03411034110341103,0.0,0.44897959183673464,38,0
0.1506849315068493,2,0.16016536409469892,1,0.4,2,13,0,4,1,0.0,0.0,0.5,38,0
0.3150684931506849,2,0.022584939113598414,10,1.0,2,9,5,4,0,0.0,0.45385674931129477,0.19387755102040813,38,1
0.547945205479452,2,0.12070477573463427,12,0.8666666666666667,2,9,0,4,1,0.0,0.0,0.39795918367346933,38,1
